OBJECTID,Shape,SeepID,Date,Seep_Name,Latitude,Longitude,Clay_Layer_Presence,Clay_Layer_Depth__cm,Temperature,Conductivity_mScm,Salinity,DO,DOmgL,pH,Water_Presence,Flowing_Water,Blackened_Leaves,Visible_Exit,Phosphates_ppm,Nitrates_ppm,Radon__Bq_m3,Stygobromus,Crangonyx,Caecidotea_kenki,Caecidotea_jeffersoni,Caecidotea_sp__Unknown,Fontigens,Inhabitants,Species_identified,PARKNAME,Notes,ORIG_LABEL,SGMC_LABEL,UNIT_LINK,UNIT_AGE,ROCKTYPE1,ROCKTYPE2,AWC,CLAY,KFFACT,OM,PERM,THICK,HYGRP,DRAIN,LL,IFHYDRIC,AFLDFREQ,Precipmm,Snowfallmm,Snowdepthmm,MaxtempC,MintempC,ElevationM,SlopeDegree,TWetnessI,SEEP_DIST,INHAB_DIST,ROAD_FID,ROAD_DIST,TRAIL_FID,TRAIL_DIST,OUTFALL_FID,OUTFALL_DIST,IMPERV_DIST,BORDER_FID,BORDER_DIST,BORDER_FEAT,radius,area_circ,compactness,core_area,core_per,neighbor_d,Seeps_per_m2,Proportion_Inhab,Count_Species_inpatch,Seepsperpatch,Count_Inhab_inpatch,Is_Calvert,Is_Upland,Is_Water,Is_Potomac,Is_Lowland,SoilC_FAC1,SoilC_FAC2,SoilC_FAC3,SoilC_FAC4,SoilC_FAC5,SoilC_FAC6,Rock1_gravel,Rock1_sand,Rock1_water,Rock2_none,Rock2_clayormud,Rock2_sand,Bin_hotspot,Bin_inhabited
150,Point,NACE52,10/28/2013,T28-15 Site 1,38.87322,-76.945215,Y,11,10.91,0.042,0.2,3.5,0.38,6.2,Y,Y,Y,Y,<Null>,<Null>,<Null>,1,0,0,0,0,0,1,Stygobromus,FORT DUPONT PARK,"returned to seep 1   1 adult Stygobromus 2 juvinile stygobromus, originally visited on 10/28/13. Revisted 3/2/19 to collect radon, nutrient, clay, and binary data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,20.5,.3,.4,2.77,68.1,2.9,3.7,27.8,.1,3.9,0,0, ,13.3,0,60.913,18.43711,6.412803,22.920559,0,12411,173.417102,5,25.510175,52,323.82704,63.812414,104,163.948342,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,-.079205413484419,-.472217430989778,.868686511136509,-1.26006108601399,-2.23976142846386,6.72880560159683E-008,1,0,0,0,0,1,0,1
151,Point,NACE53,10/28/2013,T28-15 Site 2,38.873541,-76.945335,Y,0,10.62,0.259,<Null>,0.4,0.17,5.45,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Originally visited on 10/28/13. Revisited 3/27/19 to collect radon, nutrient, clay, and binary data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,20.5,.3,.4,2.77,68.1,2.9,3.7,27.8,.1,3.9,0,0, ,13.3,0,55.93,30.36726,3.066616,22.920559,22.920559,12411,186.726281,5,32.562947,52,332.695822,62.398755,104,177.105477,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,-.079205413484419,-.472217430989778,.868686511136509,-1.26006108601399,-2.23976142846386,6.72880560159683E-008,1,0,0,0,0,1,0,0
152,Point,NACE49,4/24/2013,T27-7 Site 4,38.873466,-76.947729,Y,13,12.2,0.3707,0.24,4,0.4,5.89,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Revisited 3/27/19 to collect radon, nutrient, clay, and binary data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0, ,17.2,7.2,57.907,40.36563,4.24632,15.889219,218.101821,10971,56.324748,5,83.145233,52,262.618201,56.324755,104,81.817653,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
153,Point,NACE51,4/24/2013,T27-7 Site 6,38.873491,-76.947931,Y,22,15.5,0.723,0.44,2,0.2,6.24,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Revisted 3/27/19 to collect radon, nutrient, clay, and binary data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0, ,17.2,7.2,59.734,3.804526,6.412803,15.889219,233.926599,10971,41.838125,5,82.867009,52,263.237343,41.838165,104,74.485108,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
154,Point,NACE48,3/27/2013,T27-7 Site 3,38.873646,-76.947476,Y,23,14.3,0.2652,0.16,1,0.1,5.53,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Revisited 3/27/19 to collect radon, nutrient, clay, and binary data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,5.8,8,0,2.8,0,56.054,17.68497,3.774792,37.891774,196.480286,10971,70.958824,5,102.778957,52,290.717171,70.958841,104,118.081717,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
155,Point,NACE54,10/28/2013,T28-15 Site 3,38.874364,-76.94529,Y,70,10.57,0.59,<Null>,2.55,0.4,5.52,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Originally visited on 10/28/13. Revisited 4/1/19 to collect radon, nutrient, clay, and binary data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0, ,13.3,0,47.325,21.67434,4.24632,37.72252,135.920617,10971,236.52185,5,118.848519,523,316.587511,129.844558,104,279.325258,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
156,Point,NACE55,11/4/2013,T28-15 Site 4,38.874674,-76.945726,Y,15,11.72,0.598,<Null>,1.6,0.4,5.32,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Originally visited on 11/4/13. Revsited 4/1/19 to collect radon, nutrient, clay, and binary data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,.5,0,0,20,7.2,43.041,3.674634,<Null>,37.72252,161.49092,10971,205.637946,5,150.206662,523,337.147225,160.478912,104,282.69168,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
157,Point,NACE56,11/18/2013,T28-15 Site 5,38.875982,-76.946917,Y,10,11.77,0.241,<Null>,1.72,0.16,5.69,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,<Null>,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,11.7,7.2,37.482,4.093392,6.412803,71.788235,97.474349,10971,143.674454,18,184.657652,523,420.493556,143.674396,104,298.095923,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
158,Point,NACE206,12/2/2013,T28-15 Site 12,38.876299,-76.945608,Y,40,9.1,35.2,0.02,0.6,0.06,5.07,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Revisited on 4/1/19 and collected radon, nutrient, clay and binary data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,3.3,-3.9,37.565,2.556074,6.412803,15.88861,15.88861,10454,220.298405,18,77.29851,523,312.42105,220.298394,104,198.836661,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
159,Point,NACE204,11/25/2013,T28-15 Site 9,38.876146,-76.945821,Y,22,11.1,32.9,0.02,35.8,3.96,4.83,Y,N,Y,N,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"revisted 4/1/19 to collect YSI, radon, nutrient, clay, binary, and fauna.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,10,-4.4,36.747,5.931406,3.958334,0,0,10454,232.607409,18,90.202546,523,328.100042,232.607466,104,211.071739,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
160,Point,NACE59,12/2/2013,T28-15 Site 10,38.876315,-76.945782,Y,38,5.77,0.124,0.09,17.2,2.02,4.58,Y,N,Y,N,<Null>,<Null>,<Null>,1,0,0,0,0,0,1,Stygobromus,FORT DUPONT PARK,"Revisted 4/1/19 and collected 3 adult Stygobromus as well as radon, nutrient, clay, and binary.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,3.3,-3.9,36.747,5.931406,3.958334,0,0,10454,232.607409,18,90.202546,523,328.100042,232.607466,104,211.071739,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
161,Point,NACE58,11/25/2013,T28-15 Site 8,38.876258,-76.946124,Y,40,4.15,0.129,<Null>,7.32,0.1,5.66,Y,N,Y,N,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Revisted 4/1/19 to collect radon, nutrient, clay, and binary data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,10,-4.4,36.268,0,2.395849,26.48092,26.48092,10971,215.089136,18,113.40573,523,354.273123,215.089092,104,231.646113,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
162,Point,NACE57,11/18/2013,T28-15 Site 6,38.876896,-76.946454,<Null>,<Null>,13.38,0.298,<Null>,7.77,0.19,6.61,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Revisted 4/1/19- Seep roded away, not enough water to collect data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,11.7,7.2,38.487,29.03855,3.463103,0,85.997159,12243,218.07972,18,122.829642,523,395.456637,218.079628,104,209.970722,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
163,Point,NACE60,11/18/2013,T28-15 Site 11,38.876743,-76.94654,<Null>,<Null>,4.01,0.156,<Null>,9.11,0.12,6.86,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Missing, no seep found. Revisted 4/1/19.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,11.7,7.2,38.487,29.03855,3.463103,0,85.997159,12243,218.07972,18,122.829642,523,395.456637,218.079628,104,209.970722,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
164,Point,NACE205,11/18/2013,T28-15 Site 7,38.87813,-76.947937,Y,21,8.1,0.0541,0.02,77,9.27,4.28,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Revisted on 3.11.19 to get YSI, radon, nutrient, clay, and look for animals. Hard to tell where to collect from because lots of water in overflow pool and then two areas where water was coming in from.  Took GPS point on 3.11.19 as 38.8783428 -76.9474261",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,11.7,7.2,36.268,0,3.488341,72.744545,72.744545,10972,103.043099,18,193.006265,20,539.730197,103.042989,104,242.996756,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
165,Point,NACE28,4/8/2019,T23-6 Site 2,38.878257,-76.958693,<Null>,<Null>,16.04,0.6097,<Null>,146.5,0.02,6.88,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Formerly no2, eroded away, gone. Revisted 4/8/19.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,0,0,0,22.2,6.7,17.722,0,3.471768,60.197769,380.234718,10458,92.534045,16,16.105883,519,208.825913,86.007105,104,116.793636,NatParkBorders,598.871852,1126723.385727,.201053,189449.533602,3652.277589,6.739413,9E-006,0,0,2,0,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
166,Point,NACE216,3/11/2019,T28-15 Site 14,38.878743,-76.946798,Y,12,7.7,0.0407,0.02,75,8.96,4.81,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,Found on 3.11.19 straight up the ravine from T28-15 S7. Lots of flow.,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,12.2,0,0,5.6,1.7,40.126,19.15779,3.774792,107.852774,121.808232,10972,148.698085,18,76.859637,20,430.438772,148.698085,104,129.166444,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
167,Point,NACE47,4/10/2013,T27-7 Site 7,38.878741,-76.948229,Y,14,12.6,0.4094,0.26,11,1.2,6.03,Y,N,Y,N,<Null>,<Null>,<Null>,1,0,0,0,0,0,1,Stygobromus,FORT DUPONT PARK,Revisted 3.11.19; formerly called 27_7 fort dupont creek overflow renamed it to T27-7 Site 7. Collected 2 stygobromus. Right next to T28-15 S13. GPS recorded 3.11.19 as 38.8786430-76.9477798. Waiting for species ID as of May 2019.,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,27.8,11.1,36.268,0,1.310654,25.798836,0,10972,51.3928,18,172.185659,20,504.303338,51.3928,104,243.728721,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
168,Point,NACE207,12/12/2013,T28-15 Site 13,38.878769,-76.948053,Y,9.5,7.7,0.431,0.21,0.5,0.06,7,Y,N,Y,N,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Visted on 3/19/19; right next to T27-7 S7 and collected YSI, nurtient, radon, clay, binary, and fuana data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,8.4,33,25,3.3,-5.6,36.268,0,3.333689,25.798836,25.798836,10972,54.38979,18,148.165559,20,478.609879,54.389743,104,222.539079,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
169,Point,NACE203,11/14/2011,Ft. Dupont creek seep 1,38.878575,-76.959169,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Eroded away, gone, to remain unnamed, no data collected. Revisted 4/8/19.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,0,0,0,16.7,.6,17.722,0,<Null>,60.197769,320.88509,10458,33.302193,16,30.014492,519,155.272957,33.30214,104,131.275052,NatParkBorders,598.871852,1126723.385727,.201053,189449.533602,3652.277589,6.739413,9E-006,0,0,2,0,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
170,Point,NACE213,3/20/2013,T25-3 Site 2,38.879001,-76.953763,Y,4,10.5,50.4,0.03,10.4,1.21,5.89,Y,Y,Y,N,<Null>,<Null>,<Null>,1,0,0,0,0,0,1,Stygobromus,FORT DUPONT PARK,"Originally visited on 3/20/13, Revisited 4/5/19 to collect YSI, radon, nutrient, clay, binary, and fauna data. 1 styg collected on 4/5/19 and waiting for species ID as of May 2019.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,8.6,5,0,3.3,-.6,23.467,5.572165,3.958334,111.79484,0,10458,92.70866,16,162.723478,521,392.391305,92.70866,63,309.043289,ParksandRecBorders,507.433002,808922.515591,.305789,216997.198468,2541.727168,3.446172,1.6E-005,.75,1,4,3,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,1
171,Point,NACE215,3/27/2013,T25-3 Site 3,38.87991,-76.954491,Y,4,8.3,190.4,0.13,55.5,6.58,4.59,Y,Y,Y,Y,<Null>,<Null>,<Null>,1,0,0,0,0,0,1,Stygobromus,FORT DUPONT PARK,"Originally visited on 3/27/13, Revisited 4/5/19 to collect YSI, radon, nutrient, clay, binary, and fauna data. Collected 4 stygobromus on 4/5/19- waiting for species ID as of May 2019",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,5.8,8,0,2.8,0,23.562,18.39613,4.24632,111.79484,0,10458,98.481729,16,218.174783,518,424.159565,98.481717,63,255.117773,ParksandRecBorders,507.433002,808922.515591,.305789,216997.198468,2541.727168,3.446172,1.6E-005,.75,1,4,3,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,1
172,Point,NACE46,4/10/2013,T27-7 Site 1,38.880353,-76.948314,Y,7,24,0.16,0.08,1,0.1,5.9,Y,N,Y,N,<Null>,<Null>,<Null>,1,0,0,0,0,0,1,Stygobromus,FORT DUPONT PARK,"Revisted 3.19.19 and for radon, nutrient, clay, and animals. Collected 4 stygobromus specimens at ""top"" part with water in 100%. GPS points recorded on 3.19.19 were 38.879933 -76.948864. Waiting for species ID as of May 2019.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,27.8,11.1,36.244,16.21467,6.412803,178.138857,0,10972,79.037841,18,176.80592,20,394.381601,6.074537,63,186.171189,ParksandRecBorders,507.433002,808922.515591,.305789,216997.198468,2541.727168,3.446172,1.6E-005,.75,1,4,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
173,Point,NACE27,11/14/2011,T23-6 Site 1,38.880309,-76.95936,Y,90,18.25,0.4532,<Null>,121.9,0.26,4.23,Y,Y,Y,N,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,Isopod,FORT DUPONT PARK,"Formerly FtDupont Seep Near Transect 23_6, seems to be a creek overflow, revistied 4/8/19 to collect YSI, nutrient, radon, clay, binary, and fauna sampling",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,0,0,0,16.7,.6,9.925,4.389395,4.24632,91.974401,171.116737,12302,38.680186,17,11.599959,519,21.788864,35.149201,104,31.569108,NatParkBorders,215.842523,146360.377942,.36856,40690.976873,1300.719181,3.446172,5.6E-005,0,0,3,0,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
174,Point,NACE214,3/27/2013,T24-5 Site 2,38.880536,-76.952155,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Revisited on 4/5/19, artificial pool, decided not to take measurements.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,5.8,8,0,2.8,0,26.442,19.85564,6.412803,219.675744,219.675744,11277,191.181101,16,382.697349,518,587.134475,17.580296,63,127.621488,ParksandRecBorders,507.433002,808922.515591,.305789,216997.198468,2541.727168,3.446172,1.6E-005,.75,1,4,3,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
175,Point,NACE202,11/14/2011,T23-5 Site 3,38.880964,-76.958998,Y,56,17.6,161,0.09,2.8,0.27,6.21,Y,N,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Formerly Fort Dupont Creek Seep 2, Revisted 4/8/19 and collected radon, nutrient, YSI, binary, clay, and fauna samplings",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,0,0,0,16.7,.6,9.875,4.835818,3.650363,91.974401,160.170616,12302,18.801089,17,51.371782,516,27.788965,15.968822,104,11.77715,NatParkBorders,215.842523,146360.377942,.36856,40690.976873,1300.719181,3.446172,5.6E-005,0,0,3,0,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
176,Point,NACE190,4/5/2018,T28-14 Site 1,38.881443,-76.945213,Y,45,6.78,0.55,0.42,59,7.18,7.18,Y,N,Y,Y,<Null>,<Null>,1668.4,1,0,0,0,0,0,1,3 stygobromus in 100%,FORT CIRCLE PARK,right off trail overrun with ivy and greenbriar. Collected amphipod in 100%,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,12.8,5.6,43.166,8.86817,3.618544,37.719804,0,11894,44.418713,18,4.640932,20,102.080616,36.623024,123,45.076868,NatParkBorders,384.393742,464196.780533,.17422,61613.949342,1622.259231,21.03597,7.4E-005,.5,1,6,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
177,Point,NACE211,3/27/2013,T23-5 Site 1,38.881184,-76.960791,Y,48,15.7,192,0.11,1.1,0.11,5.72,Y,Y,Y,Y,<Null>,<Null>,<Null>,1,0,0,0,0,0,1,Stygobromus,FORT DUPONT PARK,"Originally visited on 3/27/13, revisited 4/8/19 to collect  YSI, nutrient, radon, clay, binary, and fauna data. 3 styg collected total- waiting for species ID as of May 2019.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,5.8,8,0,2.8,0,9.875,0,<Null>,31.775037,0,12479,69.460472,17,156.412094,516,133.198539,68.296288,59,70.092464,ParksandRecBorders,2794.736005,24537543.699386,.010226,122623.985834,9064.063254,18.682636,1.2E-005,.333333,1,3,1,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,1
178,Point,NACE209,4/3/2013,T23-5 Site 2,38.88124,-76.961179,Y,55,14.7,231.7,0.14,1,0.11,6.79,Y,N,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"Originally visited on 4/3/13, revisted 4/8/19 to collect YSI, nutrient, radon, clay, binary, and fauna data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.13,26.7,.26,.4,2.33,59.8,2.7,3.5,34.1,.1,3.8,0,0,0,18.9,2.8,9.875,0,3.463103,31.775037,31.775037,12479,70.14595,17,182.617067,516,164.590051,38.36361,59,70.206095,ParksandRecBorders,2794.736005,24537543.699386,.010226,122623.985834,9064.063254,18.682636,1.2E-005,.333333,1,3,1,0,0,0,1,0,-.827780146391282,.932845173004755,-.102419508096087,.0477703767891292,.210318811541399,-2.1990854293108E-007,1,0,0,0,0,1,0,0
